anime_id,title,genre,type,episodes,rating,members,set
6303,perman,"Adventure, Comedy",TV,54,6.46,499,"{'Comedy', 'Adventure', 'TV'}"
610,popotan,"Comedy, Drama, Ecchi, Supernatural",TV,12,6.46,15230,"{'TV', 'Drama', 'Ecchi', 'Comedy', 'Supernatural'}"
3474,push,Parody,Special,1,6.46,1272,"{'Parody', 'Special'}"
6674,reporter blues,"Comedy, Mystery",TV,52,6.46,315,"{'Comedy', 'TV', 'Mystery'}"
17777,"saikin, imouto no yousu ga chotto okashiinda ga.","Comedy, Ecchi, Romance, Shounen, Supernatural",TV,12,6.46,74320,"{'TV', 'Shounen', 'Romance', 'Ecchi', 'Comedy', 'Supernatural'}"
1444,sol bianca: taiyou no fune,"Adventure, Mecha, Sci-Fi, Space",OVA,6,6.46,2947,"{'Adventure', 'Space', 'OVA', 'Sci-Fi', 'Mecha'}"
16099,sword art online: sword art offline,Comedy,Special,9,6.46,50012,"{'Comedy', 'Special'}"
3472,tenrankai no e,Comedy,Movie,1,6.46,1065,"{'Movie', 'Comedy'}"
51,tenshi kinryouku,"Action, Drama, Romance, Shoujo, Supernatural",OVA,3,6.46,36352,"{'OVA', 'Drama', 'Action', 'Romance', 'Supernatural', 'Shoujo'}"
10306,umi monogatari: kanon to iku amamikoshima,Comedy,Special,13,6.46,1087,"{'Comedy', 'Special'}"
4521,watt poe to bokura no ohanashi,"Adventure, Sci-Fi",OVA,1,6.46,179,"{'Adventure', 'Sci-Fi', 'OVA'}"
2008,yawara! sore yuke koshinuke kids!!,"Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports",Movie,1,6.46,763,"{'Drama', 'Action', 'Romance', 'Movie', 'Comedy', 'Martial Arts', 'Sports', 'Slice of Life'}"
4044,youkai ningen bem,Horror,TV,26,6.46,440,"{'Horror', 'TV'}"
6075,ai no wakakusa yama monogatari,Comedy,TV,12,6.45,527,"{'Comedy', 'TV'}"
6107,aru hibi no clamp gakuen tanteidan,Comedy,Special,13,6.45,685,"{'Comedy', 'Special'}"
29998,asobi ni iku yo!: asobi ni oide - owari,Comedy,Special,1,6.45,3380,"{'Comedy', 'Special'}"
9163,attack no.1 (1970),"Drama, Shoujo, Sports",Movie,1,6.45,329,"{'Movie', 'Drama', 'Sports', 'Shoujo'}"
722,baby☆love,"Comedy, Romance",OVA,1,6.45,3708,"{'Comedy', 'OVA', 'Romance'}"
8278,biohazard 4: incubate,"Action, Demons, Horror, Military, Mystery, Police, Supernatural, Thriller",OVA,1,6.45,3604,"{'OVA', 'Police', 'Demons', 'Action', 'Military', 'Thriller', 'Horror', 'Mystery', 'Supernatural'}"
5829,blocker gundan iv machine blaster,"Action, Mecha, Sci-Fi",TV,38,6.45,325,"{'TV', 'Mecha', 'Sci-Fi', 'Action'}"
2127,chouja raideen,"Adventure, Mecha, Sci-Fi, Shounen",TV,38,6.45,1147,"{'Adventure', 'TV', 'Shounen', 'Sci-Fi', 'Mecha'}"
13955,dennou coil recaps,"Adventure, Comedy, Drama, Mystery, Sci-Fi",Special,2,6.45,1342,"{'Adventure', 'Drama', 'Sci-Fi', 'Special', 'Comedy', 'Mystery'}"
21495,denpa kyoushi,"Comedy, School, Shounen",Special,2,6.45,5010,"{'School', 'Comedy', 'Shounen', 'Special'}"
7718,denshinbashira elemi no koi,Fantasy,Movie,1,6.45,1139,"{'Movie', 'Fantasy'}"
28673,duan nao,"Mystery, Sci-Fi, Shounen, Thriller",ONA,16,6.42,1812,"{'Shounen', 'ONA', 'Sci-Fi', 'Thriller', 'Mystery'}"
661,elf-ban kakyuusei: anata dake wo mitsumete...,"Drama, Harem, Romance, School",OVA,4,6.45,1849,"{'Harem', 'OVA', 'Drama', 'School', 'Romance'}"
6413,go! go! ackman,"Action, Comedy, Supernatural",OVA,1,6.45,450,"{'OVA', 'Comedy', 'Action', 'Supernatural'}"
7551,gowapper 5 gordam,"Action, Adventure, Mecha, Sci-Fi",TV,36,6.45,213,"{'Adventure', 'TV', 'Sci-Fi', 'Action', 'Mecha'}"
13639,hi no youjin,"Historical, Slice of Life",Movie,1,6.45,3757,"{'Movie', 'Slice of Life', 'Historical'}"
910,himawari!,"Adventure, Comedy, Martial Arts",TV,13,6.45,15549,"{'Martial Arts', 'Comedy', 'Adventure', 'TV'}"
12689,kiss dum r: meguriahi,"Mecha, Military, Sci-Fi",Special,1,6.45,683,"{'Mecha', 'Sci-Fi', 'Military', 'Special'}"
10028,magic knight rayearth omake,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",Special,5,6.45,1730,"{'Adventure', 'Drama', 'Romance', 'Special', 'Comedy', 'Mecha', 'Shoujo', 'Magic', 'Fantasy'}"
3660,mahou no idol pastel yumi,"Comedy, Fantasy, Kids, Magic, Shoujo",TV,25,6.45,965,"{'Kids', 'TV', 'Comedy', 'Shoujo', 'Magic', 'Fantasy'}"
2133,mari iyagi,"Drama, Fantasy, Slice of Life",Movie,1,6.45,1967,"{'Movie', 'Drama', 'Slice of Life', 'Fantasy'}"
362,memories off 2nd,"Drama, Romance",OVA,3,6.45,2750,"{'Drama', 'OVA', 'Romance'}"
363,memories off 3.5,"Drama, Romance",OVA,4,6.45,2321,"{'Drama', 'OVA', 'Romance'}"
470,okusama wa joshikousei (tv),"Comedy, Drama, Romance, Slice of Life",TV,13,6.45,14010,"{'TV', 'Drama', 'Romance', 'Comedy', 'Slice of Life'}"
10180,otome youkai zakuro picture drama,"Demons, Historical, Romance, Seinen, Supernatural",Special,2,6.45,2747,"{'Demons', 'Romance', 'Special', 'Seinen', 'Supernatural', 'Historical'}"
28853,pokemon: pikachu to pokemon ongakutai,"Adventure, Fantasy, Kids",Movie,1,6.45,1509,"{'Movie', 'Adventure', 'Kids', 'Fantasy'}"
2466,scramble wars: tsuppashire! genom trophy rally,Parody,OVA,1,6.45,558,"{'Parody', 'OVA'}"
31914,shoujo-tachi wa kouya wo mezasu,School,TV,12,6.45,60452,"{'School', 'TV'}"
4941,tezuka osamu ga kieta?! 20 seiki saigo no kaijiken,Mystery,Special,1,6.45,331,"{'Mystery', 'Special'}"
11773,to heart 2: dungeon travelers,"Adventure, Comedy, Ecchi, Fantasy, Magic, Seinen",OVA,2,6.45,2540,"{'Adventure', 'OVA', 'Ecchi', 'Comedy', 'Seinen', 'Magic', 'Fantasy'}"
17068,transfer,"Action, Music",Music,1,6.45,797,"{'Music', 'Action'}"
28085,wonder (movie),Dementia,Movie,1,6.45,644,"{'Movie', 'Dementia'}"
3234,009-1: r&amp;b,"Action, Sci-Fi, Seinen",Special,1,6.44,2988,"{'Sci-Fi', 'Action', 'Seinen', 'Special'}"
6462,amefuri kozou,"Fantasy, Supernatural",OVA,1,6.44,606,"{'Supernatural', 'OVA', 'Fantasy'}"
13863,arve rezzle: kikaijikake no yousei-tachi,"Action, Drama, Mystery, Sci-Fi, Thriller",Movie,1,6.44,18770,"{'Drama', 'Sci-Fi', 'Action', 'Thriller', 'Movie', 'Mystery'}"
1701,boku no marie,"Comedy, Ecchi, Romance, Sci-Fi, Seinen",OVA,3,6.44,2186,"{'OVA', 'Sci-Fi', 'Romance', 'Ecchi', 'Comedy', 'Seinen'}"
159,boukyaku no senritsu,"Adventure, Fantasy, Horror, Mecha, Psychological, Sci-Fi, Shounen, Space, Supernatural",TV,24,6.44,12169,"{'Adventure', 'Space', 'Shounen', 'TV', 'Sci-Fi', 'Horror', 'Supernatural', 'Psychological', 'Mecha', 'Fantasy'}"
458,buttobi!! cpu,"Comedy, Ecchi, Magic, Sci-Fi, Seinen",OVA,3,6.44,3968,"{'OVA', 'Sci-Fi', 'Ecchi', 'Comedy', 'Seinen', 'Magic'}"
33689,dive to blue,Music,Music,1,6.44,199,{'Music'}
14875,eureka seven ao: jungfrau no hanabana-tachi,"Action, Adventure, Drama, Mecha, Sci-Fi",OVA,1,6.44,6756,"{'Adventure', 'OVA', 'Drama', 'Sci-Fi', 'Action', 'Mecha'}"
10666,fireball special,"Comedy, Sci-Fi",Special,1,6.44,1439,"{'Comedy', 'Sci-Fi', 'Special'}"
1865,getsumen to heiki mina,"Comedy, Parody, Sci-Fi",TV,11,6.44,4744,"{'Parody', 'Comedy', 'Sci-Fi', 'TV'}"
133,green green,"Comedy, Ecchi, Romance, School, Slice of Life",TV,12,6.44,80562,"{'TV', 'School', 'Romance', 'Ecchi', 'Comedy', 'Slice of Life'}"
647,harukanaru toki no naka de: ajisai yumegatari,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shoujo, Supernatural",OVA,2,6.44,2253,"{'Adventure', 'OVA', 'Drama', 'Demons', 'Romance', 'Historical', 'Supernatural', 'Shoujo', 'Fantasy'}"
1057,ippatsu kiki musume,"Action, Comedy, Ecchi",TV,16,6.44,3188,"{'TV', 'Ecchi', 'Comedy', 'Action'}"
15847,iron man: rise of technovore,"Action, Mecha",OVA,1,6.44,3656,"{'Mecha', 'Action', 'OVA'}"
24873,juuou mujin no fafnir,"Fantasy, Harem, Romance, School",TV,12,6.44,59544,"{'Harem', 'TV', 'School', 'Romance', 'Fantasy'}"
5132,let&#039;s nupu nupu,"Comedy, Ecchi, School",TV,16,6.44,1861,"{'Ecchi', 'School', 'Comedy', 'TV'}"
952,magical nyan nyan taruto,"Comedy, Magic",TV,12,6.44,3693,"{'TV', 'Comedy', 'Magic'}"
1880,midnight eye: gokuu ii,"Action, Adventure, Mystery, Sci-Fi, Seinen, Super Power",OVA,1,6.44,1688,"{'Super Power', 'Adventure', 'OVA', 'Sci-Fi', 'Action', 'Seinen', 'Mystery'}"
7171,oni,"Demons, Historical, Supernatural",Movie,1,6.44,950,"{'Movie', 'Supernatural', 'Demons', 'Historical'}"
28385,seto no hanayome picture drama,"Comedy, Parody, Romance, School",Special,1,6.44,1264,"{'School', 'Special', 'Romance', 'Parody', 'Comedy'}"
2100,silent mobius 2,"Adventure, Demons, Fantasy, Sci-Fi, Seinen",Movie,1,6.44,1624,"{'Adventure', 'Sci-Fi', 'Demons', 'Movie', 'Seinen', 'Fantasy'}"
33205,starfox zero: the battle begins,"Action, Sci-Fi, Space",ONA,1,6.44,1885,"{'ONA', 'Sci-Fi', 'Action', 'Space'}"
8079,tamala 2010: a punk cat in space ova,"Dementia, Sci-Fi",OVA,2,6.44,505,"{'Dementia', 'Sci-Fi', 'OVA'}"
6331,ten little gall force,"Action, Comedy, Mecha, Military, Parody, Sci-Fi, Space",OVA,1,6.44,701,"{'Space', 'OVA', 'Sci-Fi', 'Action', 'Military', 'Parody', 'Comedy', 'Mecha'}"
4853,tezuka osamu no don dracula,"Comedy, Horror, Supernatural, Vampire",TV,8,6.44,934,"{'TV', 'Vampire', 'Horror', 'Comedy', 'Supernatural'}"
32881,tiger mask w,"Action, Drama, Shounen, Sports",TV,Unknown,6.44,8652,"{'TV', 'Shounen', 'Drama', 'Action', 'Sports'}"
4578,time bokan oudou fukko,"Action, Comedy, Mecha, Parody, Sci-Fi",OVA,2,6.44,609,"{'OVA', 'Sci-Fi', 'Action', 'Parody', 'Comedy', 'Mecha'}"
26443,triage x,"Action, Adventure, Ecchi, Shounen",TV,10,6.44,59632,"{'Adventure', 'TV', 'Shounen', 'Action', 'Ecchi'}"
6731,ultraman kids no kotowaza monogatari,"Comedy, Kids, Super Power",TV,26,6.44,227,"{'TV', 'Super Power', 'Comedy', 'Kids'}"
2018,warau hyouteki,"Horror, Mystery",OVA,1,6.44,1975,"{'Horror', 'OVA', 'Mystery'}"
6861,water brain,"Dementia, Fantasy, Sci-Fi",Special,1,6.44,862,"{'Dementia', 'Sci-Fi', 'Fantasy', 'Special'}"
6693,yatterman the movie: shin yattermecha osu gou! omocha no kuni de dai ketsudan da koron,"Comedy, Kids",Movie,1,6.44,448,"{'Movie', 'Comedy', 'Kids'}"
31319,12-sai. 2nd season,"Romance, School, Shoujo",OVA,4,6.43,1383,"{'School', 'Shoujo', 'OVA', 'Romance'}"
12967,arcana famiglia,"Action, Harem, Romance, Shoujo",TV,12,6.43,106391,"{'Harem', 'TV', 'Action', 'Romance', 'Shoujo'}"
4025,asobou! hello kitty,"Adventure, Fantasy, Kids",TV,26,6.43,645,"{'TV', 'Adventure', 'Kids', 'Fantasy'}"
4563,bakkyuu hit! crash bedaman,Adventure,TV,50,6.43,747,"{'Adventure', 'TV'}"
2822,bamboo bears,Comedy,TV,52,6.43,330,"{'Comedy', 'TV'}"
18881,code geass: hangyaku no lelouch - kiseki no birthday picture drama flash special,"School, Supernatural",Special,1,6.43,5005,"{'School', 'Supernatural', 'Special'}"
295,divergence eve 2: misaki chronicles,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",TV,13,6.43,4790,"{'Adventure', 'Space', 'TV', 'Drama', 'Sci-Fi', 'Military', 'Mecha'}"
29722,"eikoku ikka, nihon wo taberu","Comedy, Slice of Life",TV,24,6.43,729,"{'Slice of Life', 'Comedy', 'TV'}"
8146,gegege no kitarou: daikaijuu,"Action, Fantasy, Horror, Shounen, Supernatural",Movie,1,6.43,305,"{'Shounen', 'Action', 'Movie', 'Horror', 'Supernatural', 'Fantasy'}"
2697,hi-speed jecy,"Action, Sci-Fi",OVA,12,6.43,479,"{'Sci-Fi', 'Action', 'OVA'}"
4737,himitsukessha taka no tsume,"Comedy, Parody, Super Power",TV,12,6.43,341,"{'Parody', 'Super Power', 'Comedy', 'TV'}"
258,hitsuji no uta,"Drama, Horror, Vampire",OVA,4,6.43,10574,"{'Drama', 'Horror', 'Vampire', 'OVA'}"
10905,ikoku meiro no croisée picture drama,"Historical, Seinen, Slice of Life",Special,6,6.43,2616,"{'Seinen', 'Slice of Life', 'Historical', 'Special'}"
5013,juugo shounen hyouryuuki,"Adventure, Drama, Historical",Special,1,6.43,305,"{'Drama', 'Adventure', 'Historical', 'Special'}"
3858,konchuu monogatari minashigo hutch,"Adventure, Comedy, Drama",TV,91,6.43,1325,"{'Drama', 'Comedy', 'Adventure', 'TV'}"
31804,kuma miko,"Comedy, Seinen, Slice of Life",TV,12,6.43,43176,"{'Slice of Life', 'Comedy', 'TV', 'Seinen'}"
8302,ladies versus butlers! specials,"Ecchi, Seinen",Special,6,6.43,18524,"{'Ecchi', 'Seinen', 'Special'}"
2307,lime-iro senkitan: nankoku yume roman,"Action, Comedy, Ecchi, Mecha",OVA,2,6.43,1869,"{'OVA', 'Action', 'Ecchi', 'Comedy', 'Mecha'}"
7598,loups=garous,"Mystery, Sci-Fi, Thriller",Movie,1,6.43,12350,"{'Movie', 'Sci-Fi', 'Mystery', 'Thriller'}"
3571,mach gogogo (1997),"Adventure, Cars",TV,34,6.43,1545,"{'Cars', 'Adventure', 'TV'}"
3881,majokko tickle,"Comedy, Magic, Shoujo",TV,45,6.43,471,"{'TV', 'Shoujo', 'Comedy', 'Magic'}"
2571,mitsubachi maya no bouken,"Adventure, Comedy, Kids",TV,52,6.43,4426,"{'TV', 'Comedy', 'Adventure', 'Kids'}"
614,okusama wa mahou shoujo,"Magic, Romance",TV,13,6.43,5098,"{'TV', 'Magic', 'Romance'}"
34252,star beat!: hoshi no kodou,Music,Music,1,6.39,230,{'Music'}
13563,the four seasons,Slice of Life,ONA,4,6.42,1190,"{'ONA', 'Slice of Life'}"
13969,thermae romae x yoyogi animation gakuin collaboration,"Comedy, Historical, Seinen",Special,1,6.43,1260,"{'Seinen', 'Comedy', 'Historical', 'Special'}"
31750,tv-ban pokemon special masara town-hen soushuuhen,"Action, Adventure, Comedy, Fantasy, Kids",OVA,3,6.43,485,"{'Adventure', 'OVA', 'Action', 'Comedy', 'Kids', 'Fantasy'}"
11445,ufo princess valkyrie: recap,"Comedy, Romance, Sci-Fi",Special,1,6.44,739,"{'Comedy', 'Sci-Fi', 'Special', 'Romance'}"
3361,ufo senshi dai apolon,"Action, Mecha, Sci-Fi",TV,26,6.43,312,"{'TV', 'Mecha', 'Sci-Fi', 'Action'}"
9526,wolf guy,"Action, Military, Sci-Fi",OVA,6,6.43,412,"{'OVA', 'Sci-Fi', 'Action', 'Military'}"
2024,yoshimune,"Comedy, Historical",TV,24,6.43,393,"{'Comedy', 'TV', 'Historical'}"
33056,buddy go!,"Comedy, Romance, Shoujo",Special,3,6.42,1415,"{'Comedy', 'Shoujo', 'Special', 'Romance'}"
9591,code geass: hangyaku no lelouch r2: flash specials,Parody,Special,9,6.42,9291,"{'Parody', 'Special'}"
8548,dr. slump movie 08: arale-chan hoyoyo!! tasuketa same ni tsurerarete...,"Comedy, Sci-Fi, Shounen",Movie,1,6.42,506,"{'Movie', 'Comedy', 'Sci-Fi', 'Shounen'}"
33499,ganbare! kickers specials,"Drama, Shounen, Sports",Special,2,6.43,141,"{'Drama', 'Sports', 'Shounen', 'Special'}"
1868,gin&#039;iro no olynsis: tokito,"Adventure, Drama, Mecha, Romance",TV,12,6.42,5305,"{'Adventure', 'TV', 'Drama', 'Romance', 'Mecha'}"
9389,ginga hyouryuu vifam: kieta 12-nin,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6.42,205,"{'Adventure', 'OVA', 'Sci-Fi', 'Action', 'Mecha'}"
33024,ginga kikoutai majestic prince: mirai e no tsubasa,"Action, Mecha, School, Sci-Fi, Seinen, Space",Special,1,6.42,2189,"{'Space', 'Sci-Fi', 'School', 'Action', 'Special', 'Seinen', 'Mecha'}"
4385,great mazinger tai getter robo,"Action, Mecha, Sci-Fi",Movie,1,6.42,976,"{'Movie', 'Mecha', 'Sci-Fi', 'Action'}"
4386,great mazinger tai getter robo g: kuuchuu dai-gekitotsu,"Action, Mecha, Sci-Fi",Movie,1,6.42,786,"{'Movie', 'Mecha', 'Sci-Fi', 'Action'}"
5168,hairy tale,"Historical, Samurai",Special,1,6.42,3510,"{'Samurai', 'Historical', 'Special'}"
3838,himitsu no akko-chan 2,"Magic, School, Shoujo",TV,61,6.42,375,"{'TV', 'Shoujo', 'School', 'Magic'}"
7017,k-on!: ura-on!,Comedy,Special,7,6.42,36560,"{'Comedy', 'Special'}"
3278,kinnikuman: new york kiki ippatsu!,"Action, Comedy, Shounen, Sports",Movie,1,6.42,278,"{'Shounen', 'Action', 'Movie', 'Comedy', 'Sports'}"
2260,kirameki☆project,"Comedy, Ecchi, Mecha, Sci-Fi",OVA,5,6.42,1195,"{'OVA', 'Sci-Fi', 'Ecchi', 'Comedy', 'Mecha'}"
4023,kitty&#039;s paradise,"Fantasy, Kids",TV,16,6.42,532,"{'TV', 'Kids', 'Fantasy'}"
31156,kuusen madoushi kouhosei no kyoukan ova,"Action, Drama, Fantasy, Magic, School",OVA,1,6.42,8632,"{'OVA', 'Drama', 'School', 'Action', 'Magic', 'Fantasy'}"
9691,kyomu senshi miroku,"Action, Demons, Fantasy, Historical, Samurai, Sci-Fi, Supernatural",OVA,6,6.42,207,"{'OVA', 'Sci-Fi', 'Demons', 'Action', 'Samurai', 'Historical', 'Supernatural', 'Fantasy'}"
9792,licca-chan fushigi na fushigi na yunia monogatari,"Adventure, Kids",OVA,2,6.42,307,"{'Adventure', 'Kids', 'OVA'}"
4049,mafukiden: pandarian,"Adventure, Comedy, Fantasy, Kids, Magic, Super Power",TV,26,6.42,367,"{'Super Power', 'Adventure', 'Kids', 'TV', 'Comedy', 'Magic', 'Fantasy'}"
349,magical canan,"Drama, Fantasy, Magic, Supernatural",TV,13,6.42,2942,"{'TV', 'Drama', 'Supernatural', 'Magic', 'Fantasy'}"
31845,masou gakuen hxh,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi",TV,12,6.42,68025,"{'Harem', 'TV', 'School', 'Action', 'Sci-Fi', 'Romance', 'Ecchi', 'Comedy', 'Fantasy'}"
19257,meganebu!,"Comedy, School, Slice of Life",TV,12,6.42,22411,"{'TV', 'School', 'Comedy', 'Slice of Life'}"
8960,monhun nikki girigiri airou mura: airou kiki ippatsu,"Action, Comedy",TV,10,6.42,787,"{'TV', 'Comedy', 'Action'}"
5006,nagagutsu sanjuushi,"Adventure, Fantasy, Kids",Movie,1,6.42,542,"{'Movie', 'Adventure', 'Kids', 'Fantasy'}"
9106,nogsaegjeoncha haemosu,"Action, Adventure, Fantasy, Shounen",TV,26,6.42,287,"{'Adventure', 'TV', 'Shounen', 'Action', 'Fantasy'}"
9015,o-bake no... holly,"Comedy, Fantasy, Kids, Magic",TV,200,6.42,194,"{'TV', 'Kids', 'Comedy', 'Magic', 'Fantasy'}"
25257,persona 4 the animation: mr. experiment shorts,Comedy,Special,5,6.42,2196,"{'Comedy', 'Special'}"
3819,sasurai no taiyou,"Drama, Music",TV,26,6.42,316,"{'Drama', 'TV', 'Music'}"
31540,sekkou boys,"Comedy, Music",TV,12,6.42,28303,"{'Music', 'Comedy', 'TV'}"
31867,shoujo-tachi wa kouya wo mezasu ova,School,OVA,1,6.42,7194,"{'School', 'OVA'}"
21119,sister princess: re pure character&#039;s,"Drama, Romance",Special,12,6.42,544,"{'Drama', 'Special', 'Romance'}"
33668,soushin shoujo matoi,"Magic, Supernatural",TV,12,6.42,12549,"{'TV', 'Magic', 'Supernatural'}"
3507,survival,"Dementia, Drama, Music, Psychological, School, Supernatural",Music,1,6.42,2153,"{'Drama', 'Dementia', 'School', 'Music', 'Supernatural', 'Psychological'}"
18637,tetsuwan atom: ivan no wakusei - robot to ningen no yuujou,"Action, Mecha, Sci-Fi, Shounen, Super Power",Movie,1,6.42,402,"{'Super Power', 'Shounen', 'Sci-Fi', 'Action', 'Movie', 'Mecha'}"
8449,togainu no chi,"Action, Sci-Fi, Shounen Ai",TV,12,6.42,53377,"{'Shounen Ai', 'Sci-Fi', 'Action', 'TV'}"
8961,tono to issho: ippunkan gekijou,"Comedy, Samurai, Seinen",TV,12,6.42,2321,"{'Samurai', 'Comedy', 'TV', 'Seinen'}"
6127,toradora!: sos!,Comedy,Special,4,6.42,54096,"{'Comedy', 'Special'}"
6234,true tears specials,"Comedy, Parody, School",Special,7,6.42,7296,"{'Parody', 'School', 'Comedy', 'Special'}"
10405,xi avant,"Adventure, Sci-Fi",Movie,1,6.41,2379,"{'Movie', 'Adventure', 'Sci-Fi'}"
12683,yumeyume,Music,Music,1,6.42,915,{'Music'}
5396,yuusha shirei dagwon: suishou no hitomi no shounen,Mecha,OVA,2,6.42,284,"{'Mecha', 'OVA'}"
17681,zettai bouei leviathan,"Comedy, Fantasy, Magic",TV,13,6.42,18202,"{'TV', 'Comedy', 'Magic', 'Fantasy'}"
3914,1001 nights,"Demons, Fantasy, Romance, Seinen",Movie,1,6.41,4930,"{'Demons', 'Romance', 'Movie', 'Seinen', 'Fantasy'}"
14077,blood-c: none-none gekijou,"Comedy, Parody",ONA,7,6.41,5273,"{'Parody', 'ONA', 'Comedy'}"
14237,busou shinki,"Action, Sci-Fi, Slice of Life",TV,12,6.41,24595,"{'TV', 'Slice of Life', 'Sci-Fi', 'Action'}"
33314,digimon universe: appli monsters,"Action, Adventure, Comedy, Fantasy, Kids",TV,Unknown,6.41,3676,"{'Adventure', 'TV', 'Action', 'Comedy', 'Kids', 'Fantasy'}"
23985,futari ecchi (2014),"Comedy, Ecchi, Romance, Seinen, Slice of Life",OVA,3,6.41,3479,"{'OVA', 'Romance', 'Ecchi', 'Comedy', 'Seinen', 'Slice of Life'}"
3015,ginga eiyuu densetsu gaiden: ougon no tsubasa,"Action, Drama, Military, Sci-Fi, Shounen, Space",Movie,1,6.41,6579,"{'Space', 'Shounen', 'Drama', 'Sci-Fi', 'Action', 'Military', 'Movie'}"
1679,green green specials,"Comedy, Ecchi, Romance, Slice of Life",OVA,3,6.41,7526,"{'OVA', 'Romance', 'Ecchi', 'Comedy', 'Slice of Life'}"
3022,haai step jun,"Action, Romance, School, Sci-Fi",TV,45,6.41,400,"{'TV', 'Sci-Fi', 'School', 'Action', 'Romance'}"
4513,hakujaden,"Adventure, Fantasy, Historical, Romance",Movie,1,6.41,1542,"{'Adventure', 'Romance', 'Movie', 'Historical', 'Fantasy'}"
30145,harukanaru toki no naka de: hachiyou shou recap,"Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",Special,1,6.41,284,"{'Demons', 'Special', 'Historical', 'Supernatural', 'Shoujo', 'Magic', 'Fantasy'}"
4928,idol tenshi youkoso yoko,"Comedy, Drama, Shoujo",TV,43,6.41,419,"{'TV', 'Drama', 'Comedy', 'Shoujo'}"
2422,kenritsu chikyuu boueigun,"Action, Adventure, Comedy, Sci-Fi, Shounen",OVA,1,6.41,939,"{'Adventure', 'Shounen', 'OVA', 'Sci-Fi', 'Action', 'Comedy'}"
3315,kikou keisatsu metal jack,"Action, Mecha, Police, Sci-Fi",TV,37,6.41,349,"{'TV', 'Police', 'Sci-Fi', 'Action', 'Mecha'}"
32202,kimi ni maji kyun!,"Magic, Music, Romance, School",OVA,1,6.42,1801,"{'OVA', 'School', 'Romance', 'Music', 'Magic'}"
3276,kinnikuman: gyakushuu! uchuu kakure choujin,"Action, Comedy, Shounen, Sports",Movie,1,6.41,287,"{'Shounen', 'Action', 'Movie', 'Comedy', 'Sports'}"
2162,koutetsu sangokushi,"Adventure, Historical, Shounen",TV,25,6.41,6544,"{'Shounen', 'Adventure', 'TV', 'Historical'}"
555,koutetsu tenshi kurumi 2,"Comedy, Mecha, Romance, Sci-Fi, Shoujo Ai, Shounen",TV,12,6.41,8094,"{'TV', 'Shounen', 'Sci-Fi', 'Romance', 'Shoujo Ai', 'Comedy', 'Mecha'}"
1280,mamono hunter youko,"Comedy, Fantasy, Horror, Magic, Supernatural",OVA,6,6.41,6385,"{'OVA', 'Horror', 'Comedy', 'Supernatural', 'Magic', 'Fantasy'}"
32041,mori no densetsu: dai ni gakushou,Fantasy,Movie,1,6.41,251,"{'Movie', 'Fantasy'}"
8896,natsufuku no shoujo-tachi,"Drama, Historical",Special,1,6.41,347,"{'Drama', 'Historical', 'Special'}"
28963,nekota no koto ga kininatte shikatanai.,"School, Shoujo",Special,1,6.41,612,"{'School', 'Shoujo', 'Special'}"
18639,rinne no lagrange season 2 specials,Comedy,Special,6,6.41,1599,"{'Comedy', 'Special'}"
33192,robot town sagami 2028,Drama,ONA,1,6.41,386,"{'Drama', 'ONA'}"
6979,shukufuku no campanella,"Adventure, Fantasy, Harem, Magic",TV,12,6.41,20054,"{'Harem', 'Adventure', 'TV', 'Magic', 'Fantasy'}"
1713,submarine super 99,"Action, Adventure, Military, Sci-Fi, Shounen",TV,13,6.41,684,"{'Adventure', 'TV', 'Shounen', 'Sci-Fi', 'Action', 'Military'}"
2027,wind: a breath of heart specials,"Comedy, Romance, School",Special,4,6.41,1335,"{'School', 'Comedy', 'Special', 'Romance'}"
8985,yojouhan shinwa taikei specials,Comedy,Special,3,6.41,10005,"{'Comedy', 'Special'}"
21861,airy me,"Dementia, Drama, Horror, Music",Music,1,6.4,1561,"{'Drama', 'Horror', 'Dementia', 'Music'}"
5112,akikan!,"Comedy, Ecchi, Fantasy, Romance",TV,12,6.4,74097,"{'TV', 'Romance', 'Ecchi', 'Comedy', 'Fantasy'}"
6287,akikan!: kan ippatsu!? onsen panic,"Comedy, Ecchi",OVA,1,6.4,17949,"{'Ecchi', 'Comedy', 'OVA'}"
10526,duel masters zero,"Action, Kids",TV,25,6.4,795,"{'TV', 'Kids', 'Action'}"
5375,gakkyuu ou yamazaki,Comedy,TV,53,6.4,465,"{'Comedy', 'TV'}"
3671,"genesis climber mospeada: love, live, alive","Action, Mecha, Music",OVA,1,6.4,712,"{'Music', 'Mecha', 'Action', 'OVA'}"
2474,ginga ojousama densetsu yuna: shin&#039;en no fairy,"Action, Adventure, Comedy, Magic, Mecha, Sci-Fi",OVA,3,6.4,1256,"{'Adventure', 'OVA', 'Sci-Fi', 'Action', 'Comedy', 'Mecha', 'Magic'}"
